0.000000, 391.000000
0.016655, 391.000000
0.033334, 391.000000
0.050021, 391.000000
0.066689, 381.000000
0.083353, 357.000000
0.100019, 302.000000
0.116685, 258.000000
0.133363, 213.000000
0.150009, 173.000000
0.166666, 148.000000
0.183338, 134.000000
0.200009, 150.000000
0.216674, 188.000000
0.233350, 240.000000
0.250011, 310.000000
0.266695, 386.000000
0.283344, 458.000000
0.300011, 494.000000
0.316692, 490.000000
0.333360, 446.000000
0.350037, 382.000000
0.366682, 316.000000
0.383352, 252.000000
0.400025, 194.000000
0.416685, 148.000000
0.433365, 124.000000
0.450032, 124.000000
0.466699, 156.000000
0.483361, 206.000000
0.500034, 310.000000
0.516693, 378.000000
0.533353, 422.000000
0.550037, 434.000000
0.566705, 412.000000
0.583365, 368.000000
0.600029, 342.000000
0.616696, 284.000000
0.633357, 224.000000
0.650027, 178.000000
0.666684, 152.000000
0.683372, 148.000000
0.700031, 170.000000
0.716687, 222.000000
0.733366, 294.000000
0.750031, 370.000000
0.766697, 438.000000
0.783377, 484.000000
0.800033, 498.000000
0.816719, 482.000000
0.833367, 442.000000
0.850043, 382.000000
0.866699, 318.000000
0.883374, 256.000000
0.900029, 208.000000
0.916720, 180.000000
0.933373, 174.000000
0.950048, 190.000000
0.966723, 264.000000
0.983391, 330.000000
1.000034, 400.000000
1.016725, 458.000000
1.033378, 482.000000
1.050048, 482.000000
1.066713, 432.000000
1.083391, 382.000000
1.100064, 324.000000
1.116733, 264.000000
1.133395, 216.000000
1.150052, 190.000000
1.166716, 184.000000
1.183385, 206.000000
1.200052, 252.000000
1.216745, 320.000000
1.233388, 386.000000
1.250049, 450.000000
1.266746, 486.000000
1.283401, 494.000000
1.300057, 472.000000
1.316721, 434.000000
1.333393, 384.000000
1.350062, 335.000000
1.366729, 266.000000
1.383407, 232.000000
1.400077, 210.000000
1.416733, 204.000000
1.433403, 214.000000
1.450069, 268.000000
1.466736, 320.000000
1.483401, 380.000000
1.500084, 436.000000
1.516749, 482.000000
1.533402, 498.000000
1.550070, 490.000000
1.566739, 458.000000
1.583405, 412.000000
1.600092, 358.000000
1.616747, 298.000000
1.633407, 248.000000
1.650100, 214.000000
1.666756, 202.000000
1.683415, 202.000000
1.700068, 232.000000
1.716743, 278.000000
1.733414, 340.000000
1.750079, 446.000000
1.766753, 502.000000
1.783417, 524.000000
1.800097, 514.000000
1.816764, 478.000000
1.833416, 434.000000
1.850085, 357.000000
1.866743, 299.000000
1.883428, 243.000000
1.900086, 201.000000
1.916771, 187.000000
1.933439, 189.000000
1.950094, 211.000000
1.966756, 255.000000
1.983428, 315.000000
2.000095, 381.000000
2.016759, 443.000000
2.033437, 485.000000
2.050103, 495.000000
2.066772, 483.000000
2.083442, 451.000000
2.100108, 399.000000
2.116770, 341.000000
2.133431, 288.000000
2.150098, 238.000000
2.166767, 194.000000
2.183445, 188.000000
2.200115, 202.000000
2.216772, 236.000000
2.233451, 288.000000
2.250103, 351.000000
2.266770, 451.000000
2.283445, 489.000000
2.300122, 497.000000
2.316773, 475.000000
2.333453, 435.000000
2.350110, 383.000000
2.366776, 330.000000
2.383446, 275.000000
2.400121, 227.000000
2.416781, 193.000000
2.433444, 181.000000
2.450134, 197.000000
2.466790, 239.000000
2.483451, 297.000000
2.500130, 363.000000
2.516788, 421.000000
2.533452, 463.000000
2.550131, 481.000000
2.566801, 469.000000
2.583454, 433.000000
2.600114, 363.000000
2.616812, 309.000000
2.633480, 258.000000
2.650148, 215.000000
2.666815, 193.000000
2.683458, 187.000000
2.700109, 211.000000
2.716815, 249.000000
2.733478, 303.000000
2.750126, 367.000000
2.766792, 431.000000
2.783473, 481.000000
2.800133, 501.000000
2.816819, 497.000000
2.833445, 467.000000
2.850153, 421.000000
2.866813, 377.000000
2.883487, 327.000000
2.900116, 280.000000
2.916821, 236.000000
2.933514, 204.000000
2.950160, 180.000000
2.969142, 172.000000
2.986915, 192.000000
3.003587, 227.000000
3.020200, 276.000000
3.037725, 362.000000
3.054368, 406.000000
3.071084, 430.000000
3.087709, 432.000000
3.104406, 406.000000
3.121069, 356.000000
3.137737, 302.000000
3.154396, 249.000000
3.171047, 197.000000
3.187697, 159.000000
3.204381, 141.000000
3.221055, 143.000000
3.237726, 171.000000
3.254369, 219.000000
3.271049, 279.000000
3.287702, 351.000000
3.304374, 451.000000
3.321040, 487.000000
3.337719, 495.000000
3.354380, 481.000000
3.371032, 451.000000
3.387697, 411.000000
3.404351, 339.000000
3.421023, 285.000000
3.437690, 241.000000
3.454361, 209.000000
3.471019, 193.000000
3.487698, 199.000000
3.504352, 227.000000
3.521008, 277.000000
3.537686, 341.000000
3.554367, 407.000000
3.571029, 465.000000
3.587697, 497.000000
3.604374, 501.000000
3.621052, 477.000000
3.637697, 435.000000
3.654367, 383.000000
3.671038, 323.000000
3.687709, 264.000000
3.704377, 194.000000
3.721051, 168.000000
3.737695, 158.000000
3.754391, 174.000000
3.771066, 214.000000
3.787727, 272.000000
3.804384, 380.000000
3.821044, 446.000000
3.837706, 472.000000
3.854384, 508.000000
3.871047, 496.000000
3.887720, 464.000000
3.904386, 424.000000
3.921044, 378.000000
3.937697, 322.000000
3.954374, 270.000000
3.971030, 222.000000
3.987723, 196.000000
4.004387, 182.000000
4.021054, 186.000000
4.037718, 218.000000
4.054390, 266.000000
4.071053, 328.000000
4.087713, 392.000000
4.104395, 450.000000
4.121042, 486.000000
4.137732, 498.000000
4.154387, 462.000000
4.171047, 416.000000
4.187725, 358.000000
4.204373, 294.000000
4.221060, 234.000000
4.237737, 188.000000
4.254377, 152.000000
4.271069, 158.000000
4.287745, 192.000000
4.304412, 248.000000
4.321079, 318.000000
4.337726, 394.000000
4.354413, 466.000000
4.371082, 514.000000
4.387753, 530.000000
4.404405, 522.000000
4.421057, 486.000000
4.437724, 434.000000
4.454392, 380.000000
4.471081, 331.000000
4.487755, 286.000000
4.504402, 244.000000
4.521077, 218.000000
4.537734, 208.000000
4.554414, 228.000000
4.571072, 272.000000
4.587758, 324.000000
4.604403, 388.000000
4.621058, 450.000000
4.637751, 502.000000
4.654428, 538.000000
4.671075, 534.000000
4.687760, 502.000000
4.704426, 456.000000
4.721087, 404.000000
4.737755, 348.000000
4.754417, 297.000000
4.771110, 259.000000
4.787751, 237.000000
4.804411, 231.000000
4.821083, 247.000000
4.837752, 289.000000
4.854424, 349.000000
4.871102, 415.000000
4.887752, 479.000000
4.904408, 527.000000
4.921088, 553.000000
4.937739, 549.000000
4.954454, 493.000000
4.971108, 441.000000
4.987795, 377.000000
5.004455, 315.000000
5.021128, 259.000000
5.037802, 205.000000
5.054462, 163.000000
5.071104, 163.000000
5.087764, 199.000000
5.104425, 253.000000
5.121091, 321.000000
5.137759, 401.000000
5.154426, 469.000000
5.171094, 533.000000
5.187763, 565.000000
5.204484, 573.000000
5.221154, 555.000000
5.237814, 521.000000
5.254471, 477.000000
5.271132, 421.000000
5.287822, 371.000000
5.304451, 326.000000
5.321083, 285.000000
5.337765, 251.000000
5.354437, 233.000000
5.371111, 235.000000
5.387773, 257.000000
5.404446, 321.000000
5.421119, 379.000000
5.437775, 443.000000
5.454434, 499.000000
5.471126, 539.000000
5.487777, 553.000000
5.504455, 535.000000
5.521122, 493.000000
5.537780, 441.000000
5.554441, 387.000000
5.571120, 340.000000
5.587803, 302.000000
5.604469, 280.000000
5.621117, 274.000000
5.637787, 288.000000
5.654452, 330.000000
5.671129, 384.000000
5.687806, 448.000000
5.704462, 503.000000
5.721126, 551.000000
5.737786, 575.000000
5.754458, 577.000000
5.771128, 553.000000
5.787792, 511.000000
5.804461, 425.000000
5.821137, 363.000000
5.837802, 306.000000
5.854473, 258.000000
5.871136, 220.000000
5.887808, 208.000000
5.904477, 232.000000
5.921135, 274.000000
5.937807, 336.000000
5.954462, 410.000000
5.971140, 478.000000
5.987803, 534.000000
6.004475, 560.000000
6.021154, 564.000000
6.037804, 538.000000
6.054483, 490.000000
6.071143, 432.000000
6.087810, 370.000000
6.104476, 308.000000
6.121144, 254.000000
6.137812, 222.000000
6.154479, 210.000000
6.171136, 226.000000
6.187813, 268.000000
6.204481, 356.000000
6.221147, 424.000000
6.237816, 486.000000
6.254489, 526.000000
6.271151, 538.000000
6.287818, 530.000000
6.304488, 464.000000
6.321151, 402.000000
6.337820, 342.000000
6.354486, 284.000000
6.371156, 240.000000
6.387812, 218.000000
6.404494, 216.000000
6.421157, 246.000000
6.437821, 296.000000
6.454502, 356.000000
6.471161, 424.000000
6.487831, 488.000000
6.504497, 534.000000
6.521163, 560.000000
6.537831, 562.000000
6.554497, 530.000000
6.571167, 482.000000
6.587831, 420.000000
6.604499, 333.000000
6.621162, 289.000000
6.637832, 265.000000
6.654499, 257.000000
6.671166, 269.000000
6.687835, 303.000000
6.704503, 385.000000
6.721170, 441.000000
6.737837, 490.000000
6.754504, 526.000000
6.771173, 542.000000
6.787840, 536.000000
6.804509, 510.000000
6.821175, 472.000000
6.837849, 428.000000
6.854512, 384.000000
6.871178, 337.000000
6.887860, 292.000000
6.904515, 258.000000
6.921185, 242.000000
6.937858, 238.000000
6.954516, 256.000000
6.971187, 292.000000
6.987856, 341.000000
7.004518, 396.000000
7.021188, 452.000000
7.037853, 492.000000
7.054524, 518.000000
7.071196, 508.000000
7.087858, 474.000000
7.104524, 424.000000
7.121187, 370.000000
7.137858, 308.000000
7.154525, 226.000000
7.171196, 184.000000
7.187862, 166.000000
7.204550, 160.000000
7.221203, 182.000000
7.237864, 230.000000
7.254531, 292.000000
7.271204, 366.000000
7.287866, 430.000000
7.304534, 480.000000
7.321200, 508.000000
7.337869, 518.000000
7.354538, 502.000000
7.371203, 460.000000
7.387873, 412.000000
7.404534, 358.000000
7.421213, 305.000000
7.437880, 253.000000
7.454541, 203.000000
7.471209, 191.000000
7.487877, 203.000000
7.504544, 241.000000
7.521213, 295.000000
7.537879, 357.000000
7.554547, 455.000000
7.571214, 503.000000
7.587883, 527.000000
7.604546, 531.000000
7.621217, 517.000000
7.637885, 479.000000
7.654551, 425.000000
7.671218, 371.000000
7.687886, 311.000000
7.704563, 259.000000
7.721221, 225.000000
7.737908, 211.000000
7.754562, 217.000000
7.771229, 251.000000
7.787894, 307.000000
7.804567, 375.000000
7.821230, 447.000000
7.837906, 511.000000
7.854574, 570.000000
7.871236, 580.000000
7.887892, 570.000000
7.904567, 534.000000
7.921243, 484.000000
7.937904, 428.000000
7.954579, 361.000000
7.971246, 314.000000
7.987903, 270.000000
8.004570, 236.000000
8.021244, 220.000000
8.037915, 216.000000
8.054589, 234.000000
8.071246, 278.000000
8.087926, 332.000000
8.104577, 396.000000
8.121240, 456.000000
8.137918, 508.000000
8.154584, 536.000000
8.171245, 542.000000
8.187922, 528.000000
8.204589, 490.000000
8.221249, 442.000000
8.237918, 380.000000
8.254592, 292.000000
8.271252, 244.000000
8.287925, 220.000000
8.304578, 210.000000
8.321263, 224.000000
8.337920, 262.000000
8.354595, 318.000000
8.371250, 378.000000
8.387933, 444.000000
8.404597, 516.000000
8.421260, 534.000000
8.437926, 536.000000
8.454594, 508.000000
8.471261, 460.000000
8.487928, 396.000000
8.504598, 334.000000
8.521272, 272.000000
8.537944, 216.000000
8.554599, 178.000000
8.571271, 166.000000
8.587924, 168.000000
8.604609, 194.000000
8.621271, 240.000000
8.637931, 296.000000
8.654605, 356.000000
8.671265, 412.000000
8.687937, 455.000000
8.704606, 483.000000
8.721272, 487.000000
8.737947, 479.000000
8.754599, 449.000000
8.771282, 407.000000
8.787942, 359.000000
8.804615, 279.000000
8.821278, 227.000000
8.837955, 183.000000
8.854620, 159.000000
8.871277, 153.000000
8.887951, 161.000000
8.904616, 189.000000
8.921283, 237.000000
8.937940, 299.000000
8.954622, 369.000000
8.971286, 431.000000
8.987956, 481.000000
9.004619, 504.000000
9.021289, 508.000000
9.037955, 488.000000
9.054624, 448.000000
9.071301, 398.000000
9.087975, 344.000000
9.104643, 266.000000
9.121329, 221.000000
9.137980, 189.000000
9.154621, 169.000000
9.171317, 163.000000
9.187971, 177.000000
9.204623, 231.000000
9.221274, 286.000000
9.237975, 348.000000
9.254630, 412.000000
9.271297, 468.000000
9.287960, 506.000000
9.304653, 518.000000
9.321321, 514.000000
9.337965, 488.000000
9.354672, 448.000000
9.371318, 394.000000
9.387948, 343.000000
9.404655, 296.000000
9.421301, 258.000000
9.437973, 242.000000
9.454636, 240.000000
9.471307, 256.000000
9.487994, 294.000000
9.504631, 361.000000
9.521307, 408.000000
9.538019, 456.000000
9.554640, 488.000000
9.571318, 504.000000
9.587997, 504.000000
9.604663, 462.000000
9.621332, 412.000000
9.638002, 354.000000
9.654634, 296.000000
9.671317, 242.000000
9.687980, 196.000000
9.704651, 164.000000
9.721330, 156.000000
9.738008, 168.000000
9.754653, 210.000000
9.771317, 266.000000
9.788006, 332.000000
9.804691, 396.000000
9.821333, 454.000000
9.837986, 494.000000
9.854654, 512.000000
9.871345, 516.000000
9.888007, 494.000000
9.904660, 452.000000
9.921329, 394.000000
9.938019, 340.000000
9.954670, 262.000000
9.971385, 210.000000
9.988062, 174.000000
10.004711, 156.000000
10.021785, 158.000000
10.038455, 212.000000
10.055177, 272.000000
10.071762, 340.000000
10.088449, 408.000000
10.105110, 466.000000
10.121781, 510.000000
10.138433, 530.000000
10.155103, 532.000000
10.171783, 512.000000
10.188426, 470.000000
10.205088, 420.000000
10.221764, 362.000000
10.238431, 306.000000
10.255096, 256.000000
10.271766, 218.000000
10.288432, 196.000000
10.305104, 192.000000
10.321766, 214.000000
10.338433, 280.000000
10.355102, 338.000000
10.371776, 400.000000
10.388441, 454.000000
10.405108, 488.000000
10.421773, 500.000000
10.438447, 484.000000
10.455112, 452.000000
10.471784, 406.000000
10.488462, 352.000000
10.505116, 300.000000
10.521777, 253.000000
10.538448, 210.000000
10.555113, 181.000000
10.571781, 163.000000
10.588461, 157.000000
10.605114, 159.000000
10.621788, 171.000000
10.638471, 195.000000
10.655137, 221.000000
10.671810, 244.000000
10.688460, 264.000000
10.705126, 280.000000
10.721796, 296.000000
